Player Name,Team,Total Points,Position,Goals Scored,Assists,Clean Sheets,Yellow Cards,Red Cards,Goals Conceded,Own Goals,Penalties Missed,Penalties Saved,Saves,Bonus Points
Alex Iwobi,All Teams,102,MID,5,2,7,2,0,41,0,0,0,0,9
Vitalii Mykolenko,All Teams,101,DEF,2,1,9,1,0,37,0,0,0,0,9
Alfie Doughty,All Teams,101,DEF,2,10,2,5,0,74,0,0,0,0,11
Dominic Calvert-Lewin,All Teams,101,FWD,7,3,13,2,0,27,0,0,0,0,9
Ross Barkley,All Teams,101,MID,5,5,2,6,0,66,0,0,0,0,4
Lucas Tolentino Coelho de Lima,All Teams,100,MID,4,6,4,10,0,52,0,0,0,0,7
Justin Kluivert,All Teams,100,MID,7,1,11,5,0,23,0,0,0,0,2
Nathan Aké,All Teams,99,DEF,2,3,6,0,0,20,0,0,0,0,6
Dominik Szoboszlai,All Teams,99,MID,3,4,8,1,0,23,0,0,0,0,7
Pablo Sarabia,All Teams,99,MID,4,7,6,5,0,27,0,0,0,0,8
Jérémy Doku,All Teams,98,MID,3,10,1,3,0,19,0,0,0,0,13
Thiago Emiliano da Silva,All Teams,98,DEF,3,1,7,4,0,45,0,0,0,0,12
Kevin De Bruyne,All Teams,98,MID,4,10,7,2,0,8,0,0,0,0,11
Mathias Jensen,All Teams,98,MID,3,4,9,5,0,45,0,0,0,0,10
Scott McTominay,All Teams,98,MID,7,1,7,2,0,30,0,0,0,0,5
Dan Burn,All Teams,97,DEF,2,2,8,4,0,45,0,0,0,0,4
Rodrigo Muniz Carvalho,All Teams,97,FWD,9,2,6,1,0,27,0,0,0,0,12
Simon Adingra,All Teams,97,MID,6,1,4,3,0,38,0,0,0,0,8
Harvey Elliott,All Teams,96,MID,3,9,4,2,0,13,0,0,0,0,8
Mario Lemina,All Teams,95,MID,4,1,4,10,1,55,0,0,0,0,13
Mykhailo Mudryk,All Teams,94,MID,5,5,7,5,0,28,0,0,0,0,5
Willian Borges da Silva,All Teams,94,MID,4,3,9,1,0,28,0,0,0,0,6
Harry Wilson,All Teams,94,MID,4,7,5,6,0,30,0,0,0,0,5
Elijah Adebayo,All Teams,94,FWD,10,1,2,1,0,36,0,0,0,0,9
Vitaly Janelt,All Teams,93,MID,1,4,9,8,0,52,0,0,0,0,1
Bobby De Cordova-Reid,All Teams,92,MID,6,3,3,4,0,29,0,0,0,0,7
Jack Harrison,All Teams,92,MID,3,3,11,1,0,26,0,0,0,0,5
Ezri Konsa Ngoyo,All Teams,91,DEF,1,1,7,5,0,54,0,0,0,0,7
João Palhinha Gonçalves,All Teams,91,MID,4,1,9,13,0,46,0,0,0,0,8
Ryan Christie,All Teams,90,MID,0,5,8,6,0,56,0,0,0,0,5
Marcus Tavernier,All Teams,89,MID,3,4,8,3,0,38,0,0,0,0,5
Lewis Dunk,All Teams,89,DEF,3,1,5,6,1,53,0,0,0,0,11
Rúben Gato Alves Dias,All Teams,88,DEF,0,0,9,0,0,28,1,0,0,0,3
James Garner,All Teams,87,MID,1,2,11,7,0,47,0,0,0,0,3
Pape Matar Sarr,All Teams,86,MID,3,3,9,9,0,27,0,0,0,0,4
Thomas Kaminski,All Teams,86,GK,0,0,2,3,0,85,0,0,0,144,3
Pedro Lomba Neto,All Teams,86,MID,2,11,3,4,0,27,0,0,0,0,8
Pau Torres,All Teams,85,DEF,2,0,6,1,0,37,0,0,0,0,4
Zeki Amdouni,All Teams,85,FWD,5,1,5,2,0,41,0,0,0,0,11
Lucas Digne,All Teams,85,DEF,1,4,6,7,0,41,0,0,0,0,5
Gabriel Fernando de Jesus,All Teams,85,FWD,4,7,11,6,0,11,0,0,0,0,10
Vladimír Coufal,All Teams,85,DEF,0,7,4,5,1,70,0,0,0,0,9
Chiedozie Ogbene,All Teams,84,FWD,4,4,2,1,0,47,0,0,0,0,7
Nathan Collins,All Teams,84,DEF,1,1,7,3,0,51,0,0,0,0,8
Moisés Caicedo Corozo,All Teams,84,MID,1,3,7,11,0,50,0,0,0,0,6
Illia Zabarnyi,All Teams,84,DEF,1,0,8,5,0,67,0,0,0,0,3
Toti António Gomes,All Teams,82,DEF,1,4,4,7,0,49,0,0,0,0,6
Emerson Palmieri dos Santos,All Teams,82,DEF,1,4,5,10,0,67,1,0,0,0,8
Jacob Bruun Larsen,All Teams,82,MID,6,0,3,1,0,23,0,0,0,0,7
Jacob Murphy,All Teams,82,MID,3,8,5,1,0,21,0,0,0,0,4
Wilson Odobert,All Teams,82,MID,3,4,2,3,0,48,0,0,0,0,3
Max Kilman,All Teams,82,DEF,2,0,5,7,0,65,0,0,0,0,3
Cameron Archer,All Teams,82,FWD,4,3,2,2,0,50,0,0,0,0,9
Micky van de Ven,All Teams,81,DEF,3,0,5,5,0,38,0,0,0,0,10
Adam Smith,All Teams,80,DEF,0,3,8,6,0,33,0,0,0,0,4
Odsonne Edouard,All Teams,79,FWD,7,0,6,4,0,24,0,0,0,0,9
Destiny Udogie,All Teams,79,DEF,2,3,5,5,1,43,0,0,0,0,8
Danny Welbeck,All Teams,79,FWD,5,4,8,4,0,28,0,0,0,0,5
Josh Brownhill,All Teams,78,MID,4,2,2,4,1,56,0,0,0,0,2
Tahith Chong,All Teams,78,MID,4,2,0,4,0,51,0,0,0,0,3
Michail Antonio,All Teams,78,FWD,6,2,5,6,0,34,0,0,0,0,8
Lewis Cook,All Teams,77,MID,0,3,8,5,1,51,0,0,0,0,5
Youri Tielemans,All Teams,77,MID,2,6,4,3,0,27,0,0,0,0,2
Kobbie Mainoo,All Teams,77,MID,3,1,7,3,0,31,0,0,0,0,8
Ethan Pinnock,All Teams,77,DEF,2,0,5,1,0,46,0,0,0,0,5
James McAtee,All Teams,77,MID,3,4,2,2,0,65,0,0,0,0,0
Enzo Fernández,All Teams,77,MID,3,3,5,7,0,47,0,1,0,0,4
Rayan Aït-Nouri,All Teams,77,DEF,2,3,3,7,0,43,0,0,0,0,6
Miguel Almirón Rejala,All Teams,77,MID,3,1,5,2,0,40,0,0,0,0,4
Ashley Young,All Teams,76,DEF,0,1,9,5,1,34,1,0,0,0,3
Noni Madueke,All Teams,76,MID,5,3,4,2,0,19,0,0,0,0,7
Joe Gomez,All Teams,76,DEF,0,2,7,5,0,19,0,0,0,0,2
Kurt Zouma,All Teams,76,DEF,3,0,3,3,0,63,0,0,0,0,6
Neal Maupay,All Teams,76,FWD,6,3,4,8,0,37,0,0,0,0,6
Andrew Robertson,All Teams,76,DEF,3,2,3,2,0,22,0,0,0,0,8
Martin Dubravka,All Teams,75,GK,0,0,4,1,0,42,0,0,1,88,3
Lyle Foster,All Teams,75,FWD,5,3,2,0,1,43,0,0,0,0,4
Mads Roerslev Rasmussen,All Teams,75,DEF,1,2,5,1,0,40,0,0,0,0,3
João Victor Gomes da Silva,All Teams,75,MID,2,2,4,11,0,51,0,0,0,0,3
Malo Gusto,All Teams,74,DEF,0,6,5,7,1,28,0,0,0,0,10
Christian Nørgaard,All Teams,74,MID,2,1,6,8,0,51,0,0,0,0,3
Sergio Reguilón,All Teams,74,DEF,0,6,5,7,1,30,0,0,0,0,14
Sander Berge,All Teams,74,MID,1,2,2,8,1,70,0,0,0,0,3
Kaoru Mitoma,All Teams,74,MID,3,7,1,4,0,27,0,0,0,0,7
Harry Maguire,All Teams,73,DEF,2,4,4,3,0,29,0,0,0,0,6
Keane Lewis-Potter,All Teams,73,MID,3,2,6,0,0,29,0,0,0,0,1
Vini de Souza Costa,All Teams,73,MID,1,1,1,3,0,80,0,0,0,0,4
Idrissa Gueye,All Teams,73,MID,4,0,7,8,0,25,0,0,0,0,10
Raúl Jiménez,All Teams,72,FWD,7,0,4,3,1,29,0,0,0,0,13
Axel Disasi,All Teams,71,DEF,2,0,5,6,0,50,1,0,0,0,6
Eddie Nketiah,All Teams,71,FWD,5,4,6,3,0,10,0,0,0,0,5
Tom Cairney,All Teams,70,MID,1,6,4,3,0,27,1,0,0,0,2
James Trafford,All Teams,70,GK,0,0,2,2,0,62,0,0,0,106,5
Takehiro Tomiyasu,All Teams,70,DEF,2,1,6,0,1,10,0,0,0,0,4
Wes Foderingham,All Teams,70,GK,0,0,1,2,0,79,1,0,0,133,7
Dara O'Shea,All Teams,69,DEF,3,4,2,5,1,71,1,0,0,0,2
Craig Dawson,All Teams,69,DEF,1,1,6,7,0,38,0,0,0,0,6
Callum Wilson,All Teams,69,FWD,9,1,6,3,0,15,0,0,0,0,4
Evan Ferguson,All Teams,69,FWD,6,1,2,1,0,28,0,0,0,0,5
Bart Verbruggen,All Teams,68,GK,0,0,4,3,0,28,0,0,0,65,7
Kristoffer Ajer,All Teams,68,DEF,2,1,5,5,0,33,0,0,0,0,3
Sam Johnstone,All Teams,68,GK,0,0,6,1,0,27,0,0,0,41,7
Jakub Kiwior,All Teams,67,DEF,1,3,6,1,0,8,0,0,0,0,1
Taiwo Awoniyi,All Teams,67,FWD,6,3,3,2,0,21,0,0,0,0,5
Nicolás Domínguez,All Teams,67,MID,2,2,6,4,0,27,0,0,0,0,6
Amadou Onana,All Teams,66,MID,2,0,5,5,0,38,0,0,0,0,5
Oliver McBurnie,All Teams,66,FWD,6,3,1,3,2,43,0,0,0,0,9
Jeffrey Schlupp,All Teams,66,MID,2,2,4,1,0,25,0,0,0,0,4
Calvin Bassey,All Teams,66,DEF,1,0,6,4,1,42,0,0,0,0,4
Marc Guéhi,All Teams,66,DEF,0,1,6,2,0,32,0,0,0,0,6
Tosin Adarabioyo,All Teams,66,DEF,2,0,6,2,0,25,0,0,0,0,2
Josh Cullen,All Teams,65,MID,2,4,0,9,0,48,0,0,0,0,5
Danilo dos Santos de Oliveira,All Teams,65,MID,2,2,1,4,0,42,0,0,0,0,4
Levi Colwill,All Teams,65,DEF,1,1,5,2,0,26,0,0,0,0,4
Harvey Barnes,All Teams,64,MID,5,3,2,2,0,10,0,0,0,0,3
Matty Cash,All Teams,64,DEF,2,2,3,8,0,36,1,0,0,0,4
Jefferson Lerma Solís,All Teams,64,MID,1,1,5,8,0,46,0,0,0,0,4
Jayden Bogle,All Teams,63,DEF,3,3,3,9,0,79,1,0,0,0,0
Nélson Cabral Semedo,All Teams,63,DEF,0,2,5,10,1,62,0,0,0,0,0
Victor Lindelöf,All Teams,62,DEF,1,1,5,2,0,16,0,0,0,0,7
Chris Richards,All Teams,62,DEF,1,1,4,3,0,38,0,0,0,0,4
Ben Brereton,All Teams,62,MID,6,1,0,3,0,37,0,0,0,0,5
Edson Álvarez Velázquez,All Teams,62,MID,1,1,5,11,0,45,0,0,0,0,3
Will Hughes,All Teams,61,MID,0,2,8,6,0,38,0,0,0,0,2
Jan Paul van Hecke,All Teams,61,DEF,0,0,5,4,0,38,0,0,0,0,3
Billy Gilmour,All Teams,61,MID,0,3,6,8,1,37,0,0,0,0,4
Andros Townsend,All Teams,61,MID,1,4,3,1,0,27,0,0,0,0,3
Philip Billing,All Teams,60,MID,2,3,2,3,1,36,0,0,0,0,3
Victor da Silva,All Teams,60,DEF,0,3,2,1,0,44,0,0,0,0,2
Robert Sánchez,All Teams,59,GK,0,0,3,2,0,25,0,0,1,53,7
Mateo Kovačić,All Teams,59,MID,1,0,9,4,0,14,0,0,0,0,2
Milos Kerkez,All Teams,59,DEF,0,2,6,4,1,37,1,0,0,0,1
Ryan Yates,All Teams,59,MID,1,1,1,6,0,38,0,0,0,0,1
Carlos Henrique Casimiro,All Teams,58,MID,1,3,5,7,0,34,0,0,0,0,0
Murillo Santiago Costa dos Santos,All Teams,58,DEF,0,2,3,5,0,56,1,0,0,0,1
Willy Boly,All Teams,58,DEF,2,1,3,1,1,26,0,0,0,0,7
Facundo Buonanotte,All Teams,57,MID,3,1,6,7,0,19,0,0,0,0,1
Đorđe Petrović,All Teams,57,GK,0,0,4,2,0,32,0,0,0,62,5
Nick Pope,All Teams,57,GK,0,0,6,1,0,16,0,0,0,43,1
Ivan Toney,All Teams,57,FWD,4,3,3,5,0,30,0,0,0,0,4
Pervis Estupiñán,All Teams,57,DEF,2,3,3,4,0,26,1,0,0,0,7
Dango Ouattara,All Teams,56,MID,1,2,5,3,0,24,0,0,0,0,3
Ibrahima Konaté,All Teams,56,DEF,0,0,6,3,1,19,0,0,0,0,2
Daniel Muñoz,All Teams,56,DEF,0,4,5,4,0,22,0,0,0,0,3
Diego Carlos Santos Silva,All Teams,55,DEF,0,0,6,4,0,36,0,0,0,0,1
Joel Ward,All Teams,54,DEF,0,1,5,4,0,34,1,0,0,0,0
John Stones,All Teams,53,DEF,1,0,5,2,0,9,0,0,0,0,3
Nathaniel Clyne,All Teams,52,DEF,0,1,5,0,0,16,0,0,0,0,0
Harry Toffolo,All Teams,52,DEF,1,3,2,3,0,29,0,0,0,0,3
Rico Lewis,All Teams,52,DEF,2,0,4,1,0,9,0,0,0,0,2
Sven Botman,All Teams,51,DEF,2,2,3,2,0,29,1,0,0,0,4
Jack Grealish,All Teams,50,MID,3,1,3,6,0,13,0,0,0,0,6
Norberto Bercique Gomes Betuncal,All Teams,50,FWD,3,0,2,2,0,20,0,1,0,0,3
Adam Wharton,All Teams,50,MID,0,3,7,2,0,16,0,0,0,0,4
Conor Bradley,All Teams,50,DEF,1,3,3,2,0,7,1,0,0,0,7
Jhon Durán,All Teams,50,FWD,5,1,0,5,0,12,0,0,0,0,7
David Datro Fofana,All Teams,50,FWD,4,1,1,1,0,18,0,0,0,0,8
Jonny Evans,All Teams,49,DEF,0,1,4,2,0,24,0,0,0,0,3
Jarell Quansah,All Teams,49,DEF,2,0,2,1,0,15,0,0,0,0,5
Joël Veltman,All Teams,49,DEF,1,1,3,4,0,32,0,0,0,0,0
Alexandre Moreno Lopera,All Teams,49,DEF,2,0,3,2,0,20,1,0,0,0,5
Lloyd Kelly,All Teams,48,DEF,0,1,4,2,0,32,0,0,0,0,5
Jóhann Berg Gudmundsson,All Teams,48,MID,1,3,2,2,0,25,0,0,0,0,0
Dean Henderson,All Teams,48,GK,0,0,4,2,0,30,2,0,0,58,2
Christian Eriksen,All Teams,48,MID,1,2,2,1,0,27,0,0,0,0,4
Konstantinos Tsimikas,All Teams,48,DEF,0,3,4,0,0,7,0,0,0,0,4
Harrison Reed,All Teams,47,MID,0,2,6,6,0,23,0,0,0,0,0
Arijanet Muric,All Teams,47,GK,0,0,0,0,0,16,1,0,1,64,12
Antony Matheus dos Santos,All Teams,47,MID,1,1,3,5,0,26,0,0,0,0,0
Wataru Endo,All Teams,47,MID,1,0,6,10,0,16,0,0,0,0,0
Giovani Lo Celso,All Teams,47,MID,2,2,1,2,0,12,0,0,0,0,6
Aaron Wan-Bissaka,All Teams,47,DEF,0,2,3,4,0,34,0,0,0,0,5
Albert Sambi Lokonga,All Teams,47,MID,1,3,2,4,0,31,0,0,0,0,4
Charlie Taylor,All Teams,47,DEF,1,1,2,8,0,46,0,0,0,0,1
Timo Werner,All Teams,46,FWD,2,4,0,1,0,16,0,0,0,0,5
Jamaal Lascelles,All Teams,46,DEF,1,0,5,4,0,15,0,0,0,0,3
Mikkel Damsgaard,All Teams,45,MID,0,4,5,2,0,9,0,0,0,0,0
Joelinton Cássio Apolinário de Lira,All Teams,45,MID,2,1,3,6,0,23,0,0,0,0,3
Ryan Gravenberch,All Teams,45,MID,1,0,3,0,0,17,0,0,0,0,3
Tino Livramento,All Teams,45,DEF,1,0,2,1,0,27,0,0,0,0,4
Jean-Ricner Bellegarde,All Teams,45,MID,2,2,0,0,1,24,0,0,0,0,1
Olu Aina,All Teams,45,DEF,1,1,2,3,0,39,0,0,0,0,2
Marc Cucurella Saseta,All Teams,44,DEF,0,3,4,10,0,33,1,0,0,0,3
Raphaël Varane,All Teams,44,DEF,1,0,3,2,0,23,0,0,0,0,2
Yves Bissouma,All Teams,44,MID,0,0,7,8,2,35,0,0,0,0,0
Lewis Miley,All Teams,44,MID,1,3,1,1,0,29,0,0,0,0,1
Jordan Clark,All Teams,44,MID,1,1,1,4,0,41,0,0,0,0,3
Jorge Luiz Frello Filho,All Teams,44,MID,0,2,4,1,0,11,0,0,0,0,1
Luis Sinisterra,All Teams,43,MID,2,2,1,0,0,18,0,0,0,0,2
Saša Lukić,All Teams,43,MID,1,0,5,3,0,20,0,0,0,0,0
Issa Diop,All Teams,43,DEF,0,0,5,2,1,26,0,0,0,0,3
Elliot Anderson,All Teams,42,MID,0,2,5,3,0,14,0,0,0,0,3
Jason Steele,All Teams,42,GK,0,0,2,0,0,34,0,0,0,43,5
Oliver Norwood,All Teams,42,MID,1,0,0,8,0,47,0,0,0,0,3
Teden Mengi,All Teams,42,DEF,1,0,1,3,0,59,0,0,0,0,1
Jack Hinshelwood,All Teams,42,MID,3,0,2,1,0,17,0,0,0,0,5
Jay Rodriguez,All Teams,41,FWD,2,1,1,0,0,18,0,0,0,0,3
Gabriel Osho,All Teams,41,DEF,2,0,2,3,0,47,0,0,0,0,1
Matt Doherty,All Teams,41,DEF,1,0,1,2,0,21,0,0,0,0,1
Alex Scott,All Teams,41,MID,1,1,3,3,0,25,0,0,0,0,3
Matt Turner,All Teams,41,GK,0,0,2,2,0,28,0,0,0,55,0
Konstantinos Mavropanos,All Teams,40,DEF,1,0,3,2,0,27,2,0,0,0,3
Orel Mangala,All Teams,40,MID,1,0,3,6,0,31,0,0,0,0,0
Tim Ream,All Teams,40,DEF,1,0,3,2,1,31,0,0,0,0,4
Reece Burke,All Teams,40,DEF,0,4,1,5,0,37,0,0,0,0,2
Boubacar Kamara,All Teams,40,MID,0,1,7,7,1,22,0,0,0,0,1
Luca Koleosho,All Teams,40,MID,1,2,3,0,0,23,0,0,0,0,0
Curtis Jones,All Teams,40,MID,1,1,2,3,1,19,0,0,0,0,2
Enes Ünal,All Teams,40,FWD,2,4,1,1,0,9,0,0,0,0,3
Neco Williams,All Teams,39,DEF,0,1,1,4,0,33,0,0,0,0,2
Pierre-Emile Højbjerg,All Teams,39,MID,0,0,1,4,0,28,1,0,0,0,0
Jacob Brown,All Teams,39,FWD,2,1,1,4,0,26,0,0,0,0,3
Ben Mee,All Teams,39,DEF,2,1,1,1,1,28,0,0,0,0,3
Solly March,All Teams,39,MID,3,1,2,1,0,11,0,0,0,0,6
Trevoh Chalobah,All Teams,39,DEF,1,0,3,1,0,14,0,0,0,0,4
Frank Onyeka,All Teams,39,MID,1,2,1,8,0,27,0,0,0,0,0
Lewis Hall,All Teams,38,DEF,1,0,2,2,0,12,0,0,0,0,3
Ben Osborn,All Teams,38,MID,0,2,0,3,0,40,1,0,0,0,0
Tommy Doyle,All Teams,38,MID,0,0,3,2,0,24,0,0,0,0,0
Igor Julio dos Santos de Paulo,All Teams,37,DEF,0,0,2,4,0,26,0,0,0,0,1
Ben Godfrey,All Teams,37,DEF,0,0,4,2,0,13,0,0,0,0,0
Nayef Aguerd,All Teams,36,DEF,1,0,2,1,1,44,0,0,0,0,0
Danny Ings,All Teams,36,FWD,1,2,0,1,0,10,0,0,0,0,4
Adama Traoré,All Teams,36,MID,2,3,0,2,0,13,0,0,0,0,1
Pelly Ruddock Mpanzu,All Teams,35,MID,0,0,1,1,0,29,0,0,0,0,0
Benoît Badiashile,All Teams,35,DEF,0,1,3,3,0,31,1,0,0,0,4
Armando Broja,All Teams,35,FWD,1,2,3,0,0,9,0,0,0,0,0
Morgan Rogers,All Teams,35,MID,3,1,2,3,0,13,0,0,0,0,0
Amari'i Bell,All Teams,35,DEF,0,0,2,0,0,41,0,0,0,0,3
Ben Davies,All Teams,34,DEF,1,2,1,2,0,21,0,0,0,0,0
Nathan Patterson,All Teams,34,DEF,0,2,2,4,0,21,0,0,0,0,3
Nicolò Zaniolo,All Teams,34,MID,2,0,2,7,0,13,0,0,0,0,0
Caoimhin Kelleher,All Teams,34,GK,0,0,2,0,0,11,0,0,0,28,3
Carlos Baleba,All Teams,34,MID,0,0,2,7,0,28,0,0,0,0,0
Matz Sels,All Teams,34,GK,0,0,1,1,0,27,0,0,0,37,1
Issa Kaboré,All Teams,34,DEF,0,3,0,7,0,39,1,0,0,0,3
Jack Robinson,All Teams,33,DEF,1,1,1,10,0,83,2,0,0,0,1
Cauley Woodrow,All Teams,33,FWD,1,1,0,2,0,11,0,0,0,0,3
Anssumane Fati Vieira,All Teams,33,MID,2,1,1,2,0,12,0,0,0,0,1
Kevin Schade,All Teams,33,MID,2,2,1,0,0,5,0,0,0,0,2
Emil Krafth,All Teams,33,DEF,0,0,3,2,0,15,0,0,0,0,1
Matheus Luiz Nunes,All Teams,32,MID,0,2,2,0,1,13,0,0,0,0,1
Rodrigo Bentancur,All Teams,32,MID,1,1,1,7,0,25,0,0,0,0,0
Luke Shaw,All Teams,31,DEF,0,1,4,6,0,13,0,0,0,0,0
Anel Ahmedhodžić,All Teams,31,DEF,2,0,1,9,1,89,0,0,0,0,4
Tariq Lamptey,All Teams,31,DEF,0,3,1,3,0,20,0,0,0,0,0
Luke Berry,All Teams,31,MID,2,1,0,1,0,8,0,0,0,0,0
Adam Lallana,All Teams,30,MID,0,1,2,2,0,13,0,0,0,0,0
Jordan Beyer,All Teams,30,DEF,0,1,2,6,0,23,0,0,0,0,4
Seamus Coleman,All Teams,30,DEF,0,0,4,0,0,10,1,0,0,0,3
Yegor Yarmoliuk,All Teams,30,MID,0,0,4,2,0,9,0,0,0,0,0
Oscar Bobb,All Teams,30,MID,1,2,1,0,0,5,0,0,0,0,2
Christopher Nkunku,All Teams,29,FWD,3,0,0,0,0,12,0,0,0,0,4
Hugo Bueno López,All Teams,29,DEF,0,0,2,1,0,16,1,0,0,0,0
Jacob Ramsey,All Teams,29,MID,1,1,0,2,0,12,0,0,0,0,0
Moussa Niakhaté,All Teams,29,DEF,1,0,1,3,1,36,0,0,0,0,1
Mathias Jorgensen,All Teams,29,DEF,1,0,2,4,0,24,0,0,0,0,3
Gonzalo Montiel,All Teams,28,DEF,0,2,1,5,0,11,0,0,0,0,4
James Milner,All Teams,28,MID,0,2,4,3,0,12,0,0,0,0,0
Max Aarons,All Teams,28,DEF,0,1,2,1,0,35,0,0,0,0,0
Auston Trusty,All Teams,28,DEF,0,0,1,4,0,81,0,0,0,0,0
Emerson Leite de Souza Junior,All Teams,27,DEF,1,0,0,4,0,31,0,0,0,0,4
Kenny Tete,All Teams,27,DEF,1,0,2,2,0,21,0,0,0,0,0
Serge Aurier,All Teams,27,DEF,0,2,1,2,0,15,0,0,0,0,3
Andre Brooks,All Teams,26,MID,0,0,1,1,0,29,0,0,0,0,0
Sofyan Amrabat,All Teams,26,MID,0,0,2,6,0,15,0,0,0,0,0
Adam Webster,All Teams,26,DEF,0,0,2,2,0,22,1,0,0,0,2
Saman Ghoddos,All Teams,26,MID,1,0,0,5,0,20,0,0,0,0,0
Arnaut Danjuma Groeneveld,All Teams,26,MID,1,0,2,0,0,10,0,0,0,0,0
Divock Origi,All Teams,25,FWD,0,1,2,1,0,6,0,0,0,0,0
Lorenz Assignon,All Teams,25,DEF,1,2,0,3,1,32,0,0,0,0,3
Emile Smith Rowe,All Teams,25,MID,0,2,3,0,0,3,0,0,0,0,0
Anthony Martial,All Teams,25,FWD,1,1,1,0,0,6,0,0,0,0,2
Ibrahim Sangaré,All Teams,25,MID,0,0,4,6,0,16,0,0,0,0,0
William Osula,All Teams,25,FWD,0,1,0,4,0,23,0,0,0,0,0
Boubacar Traoré,All Teams,25,MID,0,0,0,4,0,23,0,0,0,0,0
Thomas Partey,All Teams,24,MID,0,0,5,3,0,5,0,0,0,0,0
Fábio Ferreira Vieira,All Teams,24,MID,1,3,1,0,1,2,0,0,0,0,0
Sasa Kalajdzic,All Teams,24,FWD,2,0,1,0,0,2,0,0,0,0,4
Lukasz Fabianski,All Teams,24,GK,0,0,1,0,0,21,0,0,0,33,1
Clément Lenglet,All Teams,24,DEF,0,1,2,3,0,27,0,0,0,0,0
Ben Chilwell,All Teams,24,DEF,0,2,1,5,0,14,0,0,0,0,2
David Brooks,All Teams,23,MID,1,1,0,1,0,7,0,0,0,0,2
Mason Mount,All Teams,23,MID,1,0,1,2,0,13,0,0,0,0,0
Amad Diallo,All Teams,23,MID,1,1,1,1,0,6,0,0,0,0,3
Tom Lockyer,All Teams,23,DEF,1,1,0,4,0,23,1,0,0,0,1
Carlos Vinícius Alves Morais,All Teams,22,FWD,2,0,0,2,0,5,0,0,0,0,2
Stefan Ortega Moreno,All Teams,22,GK,0,0,1,0,0,7,0,0,0,20,2
Oliver Skipp,All Teams,22,MID,0,0,0,3,0,17,0,0,0,0,0
Marvelous Nakamba,All Teams,21,MID,0,0,0,5,0,24,0,0,0,0,0
Joel Matip,All Teams,21,DEF,0,0,2,2,0,9,1,0,0,0,0
Cheick Doucouré,All Teams,21,MID,0,0,3,2,0,12,0,0,0,0,0
George Baldock,All Teams,21,DEF,0,2,0,4,0,21,0,0,0,0,2
Jakub Moder,All Teams,21,MID,0,0,1,2,0,13,0,0,0,0,0
Mike Trésor,All Teams,20,MID,0,0,0,0,0,10,0,0,0,0,0
Julio Enciso,All Teams,20,MID,0,2,0,2,0,12,0,0,0,0,0
Alfie Gilchrist,All Teams,20,DEF,1,0,1,1,0,6,0,0,0,0,0
Leander Dendoncker,All Teams,20,MID,1,1,0,0,0,3,0,0,0,0,3
Saïd Benrahma,All Teams,20,MID,0,1,2,1,0,8,0,1,0,0,0
Aaron Ramsdale,All Teams,20,GK,0,0,2,0,0,5,0,0,0,9,0
André Tavares Gomes,All Teams,20,MID,1,0,3,4,0,7,0,0,0,0,0
Ameen Al-Dakhil,All Teams,19,DEF,1,0,0,1,0,26,1,0,0,0,0
Mark Travers,All Teams,19,GK,0,0,2,0,0,5,0,0,0,13,2
Angelo Ogbonna,All Teams,19,DEF,0,0,2,1,0,14,0,0,0,0,0
Oliver Arblaster,All Teams,19,MID,0,0,0,2,0,28,1,0,0,0,0
Pablo Fornals Malla,All Teams,19,MID,0,0,1,0,0,9,0,0,0,0,0
Shandon Baptiste,All Teams,19,MID,1,1,0,1,0,5,0,0,0,0,0
Lewis Dobbin,All Teams,18,MID,1,0,1,1,0,3,0,0,0,0,0
Michael Keane,All Teams,18,DEF,1,0,1,2,0,13,0,0,0,0,2
Joe Willock,All Teams,18,MID,1,0,1,0,0,9,0,0,0,0,0
Daniel Bentley,All Teams,18,GK,0,0,2,0,0,7,0,0,0,8,1
Aaron Ramsey,All Teams,18,MID,0,0,0,1,0,17,0,0,0,0,0
Robin Olsen,All Teams,17,GK,0,0,0,0,0,13,0,0,1,21,3
Matt Ritchie,All Teams,17,MID,1,0,0,1,0,5,0,0,0,0,0
Aaron Hickey,All Teams,17,DEF,0,0,2,5,0,12,0,0,0,0,0
Ben Johnson,All Teams,17,DEF,0,0,1,1,0,16,0,0,0,0,0
Chris Mepham,All Teams,16,DEF,0,1,1,2,0,16,0,0,0,0,0
Matheus França de Oliveira,All Teams,16,MID,0,2,0,1,0,7,0,0,0,0,0
Sandro Tonali,All Teams,16,MID,1,0,1,2,0,5,0,0,0,0,0
Carney Chukwuemeka,All Teams,16,MID,1,1,0,2,0,5,0,0,0,0,0
Naouirou Ahamada,All Teams,16,MID,0,0,0,2,1,14,0,0,0,0,0
Youssef Ramalho Chermiti,All Teams,16,FWD,0,0,1,3,0,4,0,0,0,0,0
Reiss Nelson,All Teams,16,MID,0,0,1,1,0,1,0,0,0,0,0
Ivo Grbic,All Teams,15,GK,0,0,0,1,0,25,0,0,0,37,0
Lisandro Martínez,All Teams,15,DEF,0,1,1,3,0,12,1,0,0,0,0
Mads Juel Andersen,All Teams,15,DEF,1,0,0,1,0,6,0,0,0,0,1
Maxime Esteve,All Teams,15,DEF,0,0,0,6,0,28,0,0,0,0,0
Hjalmar Ekdal,All Teams,15,DEF,0,0,1,2,0,8,0,0,0,0,3
Radu Dragusin,All Teams,14,DEF,0,0,1,1,0,7,0,0,0,0,0
